D:\data\MAPPING\JULY20A-GARTNET.b\MAPPING.d
Intensity Vs Time,CPS
Acquired      : 2016/7/20 14:58:22 using Batch JULY20A-GARTNET.b
Time [Sec],Li7,B11,Na23,Mg25,Al27,Si29,P31,K39,Ca42,Sc45,Ti49,V51,Cr53,Mn55,Fe57,Co59,Ni60,Cu63,Zn66,Ga71,Rb85,Sr88,Y89,Zr90,Sn118,Ba137,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf178,Ta181,W182,Au197,Pb208,Th232,U238
3049.8467,3800.47,5801.10,566937.99,274167.90,131786454.50,5206351.74,30731.39,722867.72,4781456.70,11504.44,440541.65,141875.71,472316.55,32031715.92,3215453.65,3100.33,3200.35,30331.25,49583.64,23418.74,4500.70,32937.48,39654.34,88369.61,16709.84,10203.72,2400.21,22718.45,11004.33,16509.79,3500.44,4500.73,2600.24,2400.21,2300.19,2100.16,2100.16,900.03,1600.09,700.02,1900.13,1300.06,13306.50,8302.56,89095.53,9003.07,3600.49
3050.4448,5300.92,2600.22,752162.65,234000.10,139939173.92,4948671.22,35141.03,1198175.10,4777275.11,9503.03,365853.64,108394.87,1245261.82,30843706.44,3014379.60,5400.99,3100.33,29329.22,41157.64,18812.09,3600.45,58618.60,37147.70,77205.87,14107.02,10103.64,1700.10,21015.79,11104.41,17310.76,3300.39,2900.30,2300.19,1700.10,2400.21,1700.11,2000.15,400.01,1100.04,500.01,2200.18,700.02,18412.45,200.00,87786.92,6701.70,6101.42
3051.0427,5100.85,5300.92,865704.10,246395.04,140853806.40,4845992.15,34840.34,1408463.12,4817144.44,9603.10,325326.37,109200.74,4084394.88,29926529.94,3218939.53,3200.35,2900.29,34941.47,50486.71,17210.12,3900.52,75195.04,30933.08,73386.03,18011.44,7001.75,2200.17,21316.25,11004.33,15909.09,3100.35,3500.44,1500.08,1900.13,2000.15,1900.13,1300.06,1300.06,800.02,700.02,1600.09,1400.07,16510.01,0.00,56418.65,7201.97,3200.39
3051.6409,5300.92,2500.21,721059.21,225573.27,120943096.93,4684255.71,32234.53,729598.34,4443200.79,8802.60,257107.52,98727.68,2234074.45,30202435.05,2874920.84,3500.42,2600.23,14507.15,46975.07,19112.48,1500.08,32135.68,29129.34,68361.46,10403.82,2900.30,1400.07,18912.79,13006.05,15608.75,3800.52,2800.28,1700.10,1800.12,2000.15,1500.08,1900.13,800.02,1100.04,400.01,1500.08,1200.05,18712.86,0.00,37853.45,7302.02,2600.26
3052.2390,3400.38,3100.32,356352.25,223035.96,119486423.33,4731572.51,31032.00,382430.81,4586075.34,9202.84,280220.21,90978.33,931947.81,31855312.27,2941835.61,3500.42,900.03,12505.32,33337.83,20013.69,1300.06,10603.89,28528.14,67557.68,11504.67,2700.26,600.01,19213.20,12405.51,16710.03,2700.26,2600.24,1700.10,1800.12,1800.12,1600.09,1300.06,700.02,600.01,300.00,1600.09,1000.04,16810.38,100.00,39458.07,7101.91,3000.34
3052.8367,4900.79,2100.14,399819.58,179865.45,133220929.62,4734440.52,31132.21,410665.28,4989763.92,6001.21,245818.68,107286.84,228449.24,28603941.63,2815566.66,1800.11,1600.09,11204.27,28728.09,16609.43,500.01,6401.42,28828.73,69265.75,10403.82,1500.08,1200.05,20314.76,13406.43,19012.98,4300.66,4500.73,1900.13,2000.14,2300.19,1700.11,1500.08,900.03,1400.07,100.00,1300.06,1000.04,21917.64,0.00,27628.48,10203.95,3000.34
3053.4348,4800.75,1000.03,331291.72,192418.86,141848317.17,4899377.96,29428.78,330003.34,4744862.61,7201.74,301225.66,121495.86,177457.30,30586587.84,3229456.06,2000.14,2200.16,8102.23,24420.30,20914.95,800.02,3100.33,34040.05,82032.37,11104.35,4700.79,1300.06,23119.11,13506.53,19914.23,3800.52,3500.44,2100.16,3100.35,2000.15,2300.19,2100.16,500.01,800.02,500.01,1500.08,500.01,26626.03,0.00,26526.26,12505.93,2900.32
3054.0330,5400.95,1500.07,312395.65,208328.00,139186023.62,4819503.34,30029.97,253633.94,4798007.98,8802.60,272987.30,112928.52,109100.56,31680445.28,2950656.30,2700.25,2300.18,9102.82,31333.42,21315.52,700.02,4700.76,30432.02,82132.94,13106.06,1700.10,800.02,27527.09,14807.85,19012.98,3100.35,3200.37,3000.33,1700.10,1800.12,1700.11,2300.19,1100.04,700.02,500.01,1800.12,800.02,35646.64,0.00,61742.07,10404.10,3800.55
3054.6309,5500.99,1200.05,356557.01,236234.52,139206517.79,5036645.02,29829.57,363363.87,5028448.82,6301.33,238907.23,103963.29,101345.73,30627927.39,3026627.29,2300.18,2500.21,13806.48,45069.11,18311.46,1100.04,4800.80,25823.06,76502.14,15208.15,3100.34,2000.14,60129.10,11905.07,19413.53,2900.30,3200.37,1200.05,2200.18,2100.16,1100.04,1400.07,300.00,1000.04,600.01,1900.13,900.03,36147.96,0.00,45477.12,14207.65,3600.49
3055.2290,6301.30,1900.12,406596.85,250867.85,138847773.85,5045270.53,31232.42,383354.03,5196505.62,5801.13,288680.05,143188.23,74788.45,30423655.94,3335186.57,3200.35,1400.07,13105.84,62231.69,23318.58,1400.07,5801.16,42061.13,81529.54,15508.48,2100.16,1600.09,25523.29,15808.94,25623.56,3500.44,4500.73,2200.18,3200.37,2700.26,1900.13,2200.18,1000.04,1700.11,1500.08,1800.12,800.02,35145.34,0.00,49290.59,12606.02,3200.39
3055.8271,8402.31,2300.17,356557.01,292507.40,135626225.78,5185169.28,28927.81,381405.10,4840884.77,10503.70,515601.81,221949.24,70768.76,32174266.89,3527557.70,1800.11,1800.11,21515.73,70167.37,20213.96,1100.04,14707.48,90079.94,177686.67,17911.31,4700.79,1300.06,28028.08,15408.50,23720.19,8002.30,4600.76,4300.67,5000.91,6901.73,5401.06,6101.35,3000.33,3200.37,2200.18,4100.62,1100.04,23620.49,0.00,85371.37,15308.88,4400.74
3056.4253,14807.17,5901.14,506652.49,342032.32,128127317.43,5230477.40,31232.42,525581.25,5013277.66,21515.54,919099.71,298168.90,206327.93,32503296.43,3460136.54,3900.52,3000.31,29329.22,119686.15,24320.21,3100.33,21215.55,133211.29,286718.85,14807.73,2700.26,2500.22,24020.63,12405.51,22418.04,5701.17,6101.34,5501.09,6101.35,9603.35,8502.63,6901.73,3300.40,5100.95,4300.68,5401.07,2600.25,17210.88,0.00,45577.46,14908.42,3600.49
3057.0232,19412.32,2600.22,415124.02,544239.16,133663184.14,5729468.23,30029.97,532624.07,4952222.28,21515.54,1111620.80,330033.50,323496.46,32568321.30,3517853.76,4500.69,4700.75,40255.03,155519.84,23919.55,3900.52,24420.61,146034.31,334633.42,10704.04,9002.89,1600.09,21817.02,11804.99,20314.81,5401.05,3600.47,5601.13,7101.83,11304.64,9303.15,7401.99,3900.55,4900.88,3300.40,4500.74,1900.13,19714.27,100.00,113478.98,16310.08,4300.70
3057.6213,25921.96,6901.56,645392.38,843532.62,131414736.59,5538557.56,35241.27,1176662.79,4880888.00,19312.52,1059174.91,289091.72,398286.87,31840708.25,3509810.33,7401.86,3800.49,136329.11,242893.90,21115.23,6701.55,47778.82,128165.95,255032.67,13706.62,7201.85,1700.10,24220.97,11204.49,20815.55,6201.38,4500.73,5501.09,5501.10,9303.14,5200.98,6001.31,2400.21,3000.33,3200.37,3800.53,1700.11,17010.63,0.00,78630.27,14307.76,4100.64
3058.2195,25821.80,8602.43,697219.92,935098.63,133411086.60,5078365.44,32134.32,1087824.01,4407204.07,15508.07,731280.03,242466.92,449110.84,31926772.62,3410121.22,6001.22,5100.88,75995.90,366418.73,20614.52,4500.70,40255.97,87866.37,181230.31,12605.60,15708.81,1700.10,21416.40,12905.96,20314.81,5801.21,2400.21,3400.42,4100.61,6301.44,4700.80,4000.58,2300.19,2700.27,2400.21,3300.40,1200.05,19614.13,0.00,60034.33,13707.12,3500.47
3058.8171,22015.84,3100.32,539873.54,932505.64,140543826.67,4781982.89,28126.29,832966.03,4726941.49,9302.91,566300.05,192846.29,328504.98,31005298.10,3298997.01,4600.72,4000.54,51188.96,276174.85,21215.38,2900.29,26724.68,66352.01,135634.09,10904.19,7101.80,1500.08,23219.28,14207.22,20515.11,4800.83,5000.90,2900.30,4100.61,4200.64,3000.33,3600.47,1400.07,1600.09,800.02,3700.50,700.02,20615.61,0.00,47785.14,14007.43,2700.28
3059.4153,10803.82,2300.17,472781.05,381563.18,129336857.26,5035162.68,30130.17,555120.90,4427607.36,9302.91,419752.05,155814.62,159656.34,29170852.67,3250265.35,3100.33,1300.06,17510.42,99536.47,20414.24,1400.07,12105.07,54000.73,122719.31,12505.51,2800.28,1100.04,21316.25,15608.72,20414.96,4000.58,3500.44,2100.16,2800.28,4400.70,2600.25,3200.37,1200.05,1700.11,1000.04,2300.19,700.02,29030.94,0.00,37452.32,13206.61,2900.32
3060.0134,6301.30,900.03,373867.85,238367.65,139036652.61,4999693.88,30831.59,537908.40,4842048.61,8002.15,357657.52,125226.72,134911.99,31358498.23,3025190.54,2600.23,1300.06,11404.42,41057.36,19412.88,1800.11,9703.25,44468.33,101958.73,10704.04,1600.09,1800.12,25423.11,15608.72,20715.40,5100.94,3600.47,2800.28,1300.06,2600.25,2300.19,2400.21,500.01,1300.06,700.02,1400.07,500.01,37852.59,0.00,49591.70,16009.71,5000.95
3060.6113,3600.42,2100.14,1305773.34,191102.29,140588607.08,4942741.85,27024.27,1701873.24,4630291.06,6801.55,310616.24,132893.03,112022.25,30679688.48,3313317.38,2100.15,2200.16,8502.46,32536.03,21415.67,3100.33,12205.15,33939.82,94306.99,14107.02,3200.37,1500.08,28328.69,17611.10,19914.23,2900.30,3200.37,2700.26,2900.30,2700.26,2600.25,2500.23,800.02,1500.08,900.03,2000.15,900.03,40259.48,0.00,39758.96,15008.53,4100.64
3061.2095,5400.95,13205.72,1719864.08,182699.18,129298595.79,5077806.88,31733.47,1382464.35,4632299.46,11704.60,474463.48,157532.64,193050.63,30949839.79,3564818.93,2700.25,900.03,6301.35,14607.27,18611.84,1900.12,7001.70,83138.51,176067.00,11704.83,20114.44,1400.07,31836.23,15508.61,17110.51,4300.66,4400.70,3500.44,2800.28,6101.35,4800.84,5901.27,2800.29,4200.64,2900.31,5100.95,2300.19,33942.29,0.00,43169.50,18112.43,5601.19
3061.8076,11104.03,24720.03,629945.23,210051.66,141565584.89,5233581.73,31332.63,729395.37,4726838.50,26122.90,1039035.16,236674.41,428925.29,33221620.22,3257719.95,2700.25,2900.29,5601.07,16008.73,23819.38,1500.08,7802.10,154319.76,340979.32,9202.99,1600.09,3700.49,32838.54,13906.92,20414.96,5801.21,4300.67,4600.77,4600.77,7802.21,8802.82,7702.16,3600.47,6401.50,4200.65,9103.04,3400.42,29431.80,0.00,34444.26,18613.12,8802.95
3062.4058,12104.79,27524.83,418104.49,229836.87,147226578.97,5672483.98,29629.18,550141.80,4552117.92,24520.18,1586775.31,218092.63,246129.27,31343062.33,3128400.86,2300.18,1700.10,4300.63,16108.84,20714.66,1100.04,6201.33,145024.22,436499.85,9603.25,1100.04,7301.91,40358.20,19413.49,21616.77,3500.44,3200.37,4300.67,3700.50,7802.21,6301.44,7101.83,4300.67,5000.91,3200.37,8002.35,4300.68,26926.62,100.00,33341.47,21016.73,9503.43
3063.0037,11204.11,17710.28,416768.36,215325.20,135392737.05,5110676.21,29028.01,458836.43,4606076.95,21415.39,1427984.85,157734.77,219211.13,33803840.07,3052853.83,3300.37,1600.09,3600.44,13005.76,20714.66,1000.03,4300.64,107901.42,343641.33,9403.12,1500.08,6201.38,43467.50,17510.97,19914.23,4900.86,2700.26,2100.16,2700.26,5601.14,3600.47,4900.87,2200.18,2800.29,2600.25,5701.19,3700.50,29431.80,3200.38,48588.02,17211.22,6601.66
3063.6018,6501.38,4900.79,434764.84,195052.36,142744276.94,5241315.69,26423.21,563007.86,4522764.36,16208.82,794321.46,106581.79,257113.62,32696014.07,2982382.52,2500.21,3000.31,15207.86,17009.85,19312.74,900.03,4700.76,59924.01,198049.06,9303.05,2300.19,3500.44,40157.62,17210.60,20114.52,2200.17,2700.26,1600.09,1700.10,3700.50,3300.40,2100.16,1700.11,2200.18,900.03,4100.62,1600.09,36248.23,100.00,52402.37,18112.43,4500.77
3064.1997,3800.47,3600.42,2300970.12,184723.61,139259510.79,4996782.90,32334.74,2079560.35,4337146.92,9603.10,402483.54,92387.01,104568.03,32482129.84,2884895.64,1900.12,6001.22,53095.70,28728.09,24320.21,3400.40,6901.65,39253.25,115560.61,13306.24,6001.29,2500.22,50491.06,25122.58,20314.81,3100.35,2200.17,1300.06,1600.09,2500.23,1000.04,1200.05,600.01,900.03,500.01,1500.08,700.02,38053.15,100.00,57322.47,14407.86,5501.15
3064.7976,3400.38,1700.09,3141620.21,185533.46,148305931.79,5336196.34,30130.17,1538004.86,4786894.83,6501.42,213930.57,77904.17,37547.56,35055742.14,3041878.01,2700.25,3900.52,24119.77,17410.32,19012.35,1900.12,6601.51,27526.20,86458.09,10603.96,1400.07,1900.13,45373.55,19513.62,19914.23,2400.21,2500.23,1700.10,1200.05,2600.25,1200.05,2200.18,600.01,700.02,300.00,1500.08,500.01,41764.01,0.00,32038.30,17411.48,5601.19
3065.3958,2300.17,1900.12,552938.72,163885.01,139860552.56,4792434.48,27625.37,330446.30,4787409.81,5000.84,193148.50,70366.62,28026.50,31453274.17,3056716.56,2000.14,1700.10,3400.39,14206.87,18011.08,300.00,1900.12,32837.27,77809.09,13406.34,1900.13,2400.21,51996.56,24020.64,23119.18,2700.26,2700.26,1700.10,1300.06,1700.10,1700.11,700.02,1100.04,400.01,300.00,1100.04,500.01,54207.78,0.00,31035.94,21116.89,5901.32
3065.9939,1600.08,1600.08,350211.18,155294.89,135322637.16,5255709.45,35642.21,286418.29,5032434.72,6401.38,200140.21,80920.27,40856.30,34711842.84,3222460.74,3200.35,3100.33,3800.49,11604.59,19613.14,400.01,2600.23,26925.06,73587.05,13106.06,800.02,3300.39,53201.09,27627.30,26825.83,3100.35,3900.55,1400.07,600.01,2300.19,1700.11,1800.12,500.01,1000.04,500.01,1500.08,300.00,57420.92,0.00,28229.74,22018.36,5601.19
3066.5920,4900.79,1000.03,285878.49,181585.88,130729534.50,5063821.30,41557.38,227518.60,4935712.19,8302.31,285621.73,103056.99,43162.83,31997944.12,3529065.11,2100.15,900.03,2300.18,14507.17,24620.71,600.01,3300.38,46574.95,91690.22,10704.04,800.02,2600.24,53100.71,27226.52,32036.83,4400.70,4200.64,4500.73,2400.21,4800.84,4000.58,3400.42,1300.06,2200.18,1300.06,2600.25,1000.04,46579.61,0.00,30133.88,21217.05,7502.14
3067.1899,7101.65,2000.13,297703.54,194647.17,133653331.17,5443590.98,65140.86,255261.28,5189594.67,13406.03,652011.91,175634.35,122908.13,33835578.40,3904680.48,2700.25,1600.09,7902.12,13906.59,21615.97,1600.09,2500.22,123223.23,196021.67,13106.06,700.02,3700.49,46176.17,22217.66,27727.59,6901.71,4800.83,6501.53,4800.83,8602.69,6401.49,7602.10,3700.50,4100.61,3300.40,5401.07,2200.18,32238.15,0.00,31136.17,18412.84,6201.46
3067.7881,11904.63,1600.08,313620.63,208530.76,126692767.74,5649486.19,53495.04,321317.11,5010259.91,18411.38,951445.31,219919.31,79010.29,32496502.79,4254245.96,4100.57,1700.10,2100.15,14206.87,20814.80,2300.18,2200.17,181634.59,271325.63,11804.91,800.02,2000.14,33339.73,17310.72,22317.88,7201.86,5701.17,6801.67,7001.78,10203.78,8002.33,7602.10,3500.45,4100.61,5301.03,5701.19,2800.29,21617.16,0.00,29732.98,14207.65,7201.97
3068.3862,15007.36,1700.09,305557.98,210153.05,130317829.51,5291328.63,35942.93,239910.11,4985293.94,21415.39,1161600.40,202270.65,67855.16,33962670.36,4224957.50,3100.33,1700.10,3700.47,11204.28,21215.38,1100.04,1900.12,156543.49,258595.21,9002.86,1100.04,2000.14,41662.02,19613.76,24621.76,6601.57,4300.67,6001.30,6201.39,8102.38,6401.49,7301.94,4100.61,5801.23,4100.62,6201.41,2500.23,31035.36,0.00,32539.50,18012.29,7201.97
3068.9841,9703.08,1700.09,313722.73,215426.64,128903997.69,5464870.11,34238.96,246617.97,4989660.93,17310.06,818687.28,176949.87,132893.85,33086463.69,3967285.00,3900.52,2400.20,3400.39,11204.28,18912.22,1100.04,2600.23,88067.59,163925.31,9002.86,800.02,3200.37,43768.44,25924.04,25523.38,4000.58,5200.98,3100.35,3700.50,5901.26,4000.58,4600.77,1500.08,2200.18,1600.09,2700.27,2100.16,32839.59,0.00,45978.83,13306.71,5801.28
3069.5823,8202.20,800.02,342026.90,177436.96,126937291.80,5928950.70,29228.39,356501.56,4868549.20,10403.63,503083.06,142178.59,510037.65,33445267.42,4303660.67,2400.20,4000.54,13005.75,21015.04,15308.01,2400.20,18211.46,62836.35,130890.63,11004.27,4400.69,2400.21,45273.23,25623.49,33740.84,5100.94,4400.70,2900.30,3100.35,4800.84,3100.35,2700.27,2100.16,2100.16,1300.06,2100.16,700.02,40961.57,100.00,73702.34,12505.93,6501.61
3070.1802,6101.22,5400.96,505515.38,213093.85,126596187.34,5682538.13,35241.27,699598.78,4843387.55,10303.57,396423.71,129866.38,358283.91,34223543.95,4152460.61,4900.81,2500.21,15608.28,73081.54,18812.09,3900.52,26624.49,68763.24,119089.11,15508.48,4900.86,3000.32,47580.87,22718.47,28829.82,4700.79,6001.30,2700.26,2300.19,5501.10,3300.40,3600.47,1800.12,3200.37,1200.05,1500.08,400.01,37150.66,0.00,46380.21,12105.55,6401.56
3070.7781,6101.22,3900.50,468036.77,297197.71,125166963.58,5275409.56,28927.81,599278.03,4823458.03,12405.17,454760.94,154602.03,1218246.78,31838651.67,4358869.47,4300.63,1900.12,17910.90,87560.48,18311.46,3100.33,24220.27,82937.37,138763.62,13606.53,6201.37,1300.06,36748.26,19613.76,30333.02,6101.34,4600.76,3900.55,4500.73,5501.10,4100.61,4200.64,2300.19,3600.47,2300.19,3800.53,900.03,26726.23,0.00,47183.01,11705.19,6701.71
3071.3762,11204.11,11003.97,431060.99,357791.43,122769155.68,5748663.49,29028.01,587109.03,5452200.81,12805.51,573779.20,207441.38,1238462.17,32294992.70,5132334.48,6001.22,2300.18,23018.00,82129.21,19412.88,1300.06,15608.42,136239.33,161093.70,11604.75,2400.21,2200.17,37049.05,20014.33,31134.78,6801.66,5000.90,5601.13,5200.98,8502.62,5200.98,8802.82,3500.45,3900.56,3900.56,4000.59,1100.04,20515.46,0.00,40962.58,9903.72,7001.86
3071.9744,12004.71,7802.00,368436.91,333443.29,115813374.94,5268599.38,30631.18,338489.99,4679223.95,17610.41,683795.12,208556.86,1036464.03,33262948.22,5028582.44,5501.03,2600.23,13806.48,59620.88,18411.58,1700.10,5901.20,144115.19,202003.26,8602.61,2200.17,2100.16,33840.93,18712.53,24020.71,6001.29,5501.09,7301.93,5601.14,8602.69,6301.44,6201.40,3300.40,6001.31,3800.53,4200.65,1300.06,17811.65,0.00,30635.02,9203.21,7001.86
3072.5725,10703.75,5100.85,302395.31,263480.03,124288632.64,5344617.77,29428.78,254956.15,4721163.48,16409.04,775754.54,224385.52,454058.40,31923502.89,4761959.71,4200.60,2000.14,6201.31,31433.63,18912.22,1400.07,3600.45,151287.95,208900.37,10003.53,800.02,2100.16,35043.89,17510.97,28128.39,5701.17,3700.49,4600.77,5100.94,8202.44,6601.58,8002.33,2800.29,4000.58,2900.31,2900.31,1200.05,20715.76,0.00,35847.94,10704.34,6801.76
3073.1704,5801.10,9803.15,280886.18,206300.44,129864688.80,5352029.48,29929.77,232189.62,5437101.75,14206.78,628948.10,181403.21,297968.95,31570487.62,4535707.24,4000.54,2600.23,6201.31,15408.09,17310.24,700.02,3700.47,106289.54,149570.73,9503.18,1100.04,1700.10,39856.76,20515.06,26224.68,5601.13,4000.58,3800.52,3100.35,4900.87,3400.42,3600.47,1600.09,3300.40,1900.13,1800.12,1200.05,25423.73,0.00,44172.77,11104.67,6801.76
3073.7686,5601.03,4700.72,338447.68,178246.42,125283335.13,5260639.85,27224.64,557818.60,4898891.51,12205.00,526680.76,145106.75,125832.54,32927564.08,4751443.18,4600.72,800.02,5300.96,17210.09,21115.23,900.03,6001.25,75295.69,119694.08,12205.25,800.02,2000.14,47079.18,21015.80,27326.80,5501.09,5501.09,4200.64,4500.73,6201.40,4100.61,3800.53,1700.11,2200.18,2000.15,2600.25,1800.12,22919.29,0.00,44574.09,10404.10,5401.11
3074.3667,5500.99,1600.08,348267.02,190798.49,138656743.42,5775861.25,30330.58,359266.58,5492616.02,12104.92,514566.80,164912.24,174826.28,31487346.37,4974680.84,3300.37,4200.60,13005.75,28828.29,16409.20,1700.10,178798.82,74893.61,108808.46,15408.37,2900.30,2400.21,40157.62,21015.80,28028.19,5501.09,4000.58,3600.47,4100.61,5901.26,3600.47,3900.55,2500.23,2800.29,1300.06,3600.48,900.03,19313.70,200.00,90706.29,9603.49,7302.03
3074.9648,10703.75,3300.36,445058.06,248021.36,123465616.79,5418358.93,29729.37,496615.58,5058770.52,12805.51,537871.48,177152.26,368940.92,32506069.35,4927915.87,5501.03,1900.12,139660.17,122509.31,18311.46,1100.04,24420.61,85451.96,110118.32,16509.61,9703.36,2400.21,43166.57,20114.48,25222.83,5401.05,5801.21,5200.98,5000.91,5200.98,5601.14,4700.80,2500.23,3400.42,2400.21,2700.27,700.02,20916.07,100.00,85472.01,9203.21,6701.71
3075.5627,17309.80,3800.47,533347.85,393565.58,126193600.35,5765828.58,31432.84,633027.44,5307956.43,15307.87,614772.36,190617.75,588676.56,35085192.82,4572014.56,5501.03,5701.10,64039.16,176353.45,17110.00,2800.27,48380.82,98232.81,135129.39,18812.48,24621.63,2300.19,39455.63,20114.48,24621.76,7401.97,3500.44,5000.90,5000.91,6301.44,5301.02,5200.98,2100.16,3200.37,1800.12,2700.27,800.02,17110.75,100.00,139624.41,8602.80,7802.32
3076.1606,22015.84,18210.87,847621.09,563216.75,134920071.48,5205374.25,36544.38,1247582.32,5056247.14,16809.49,668940.77,216672.02,1070345.12,32565224.88,4416457.16,5100.88,4500.69,69061.82,205529.44,20714.66,4900.83,66753.75,116265.93,170601.99,17010.20,8002.29,2100.16,31836.23,17510.97,24221.06,4700.79,5200.98,5301.02,5501.10,8302.50,6801.68,7001.78,4700.81,3800.53,2700.27,4300.68,1800.12,19313.70,200.00,111865.49,9503.42,5100.99
3076.7585,27324.40,73979.11,1036694.33,628520.61,136893551.95,5570589.05,36945.36,1254730.90,4497046.53,19612.91,828809.86,219310.40,2467193.37,31746128.72,4486692.93,6301.35,5901.18,84944.67,357297.90,19713.28,5100.90,64443.30,151591.11,227376.37,14307.22,6501.51,2300.19,31736.00,16910.23,19914.23,4300.66,4400.70,4800.83,5100.94,8002.32,7301.94,7702.16,2200.18,4900.88,3900.56,4900.88,3100.35,13506.70,0.00,48588.02,9703.57,4800.88
3077.3567,27023.87,55801.97,628571.51,742527.54,121206943.47,5193225.49,30430.78,769740.50,4567144.87,20413.99,711869.87,176545.07,1834943.65,29749964.54,3953094.17,6501.43,5100.88,86654.61,410770.36,21015.09,4800.80,34942.18,110722.64,191055.77,10503.89,5000.89,2100.16,31635.77,15008.06,21316.31,4100.60,3200.37,3900.55,4500.73,6301.44,4600.77,5301.02,2100.16,3300.40,2500.23,4600.78,2100.16,13306.50,0.00,62143.91,9903.72,2900.32
3077.9548,19111.94,16308.72,431060.99,724271.73,121121685.99,5101416.94,26924.09,652749.12,4624914.72,15708.28,544195.85,172801.35,493778.34,29710947.31,3858810.53,6201.30,5901.18,76699.54,275563.50,17610.60,4700.76,49083.18,66954.79,124736.50,15208.15,15108.15,2000.14,35043.89,17510.97,21216.16,5000.90,4300.67,2100.16,2600.24,4800.84,4000.58,2900.31,2000.15,1400.07,1700.11,3200.38,1600.09,17311.01,0.00,57724.19,10103.87,1800.12
3078.5530,18911.69,4500.66,444955.08,689289.26,134545445.62,5757514.58,27024.27,715526.81,4992524.19,12605.34,454039.36,167946.02,477581.49,32493452.58,3439598.11,5400.99,4800.78,79816.06,375032.30,19713.28,6701.55,62936.69,66050.63,125039.10,12005.08,4100.60,2000.14,36146.69,12705.78,17511.01,3000.32,3500.44,3800.52,3100.35,3700.50,3100.35,3900.55,1000.04,1800.12,1800.12,3300.40,1600.09,17311.01,0.00,49491.32,8802.94,3300.41
3079.1509,29829.08,3300.36,371613.26,996977.05,129280647.40,5441303.01,30330.58,837314.75,4492123.38,10403.63,455276.42,159048.71,237388.26,29193567.47,3134088.97,8402.39,6201.30,117568.18,399875.51,19513.01,9703.25,34641.45,66552.93,122517.61,10904.19,7702.12,2100.16,29531.17,16910.23,16209.43,2600.24,2500.23,2900.30,1900.13,3700.50,1900.13,2600.25,1300.06,1100.04,1800.12,2400.21,1400.07,18312.32,0.00,52904.34,7902.37,3000.34
